id,action_seq,current_state,goal_state,out_action
357,"[-1, -1, -1, 1, 2]","[1555.6452032124653, -284.4124020417026, 1.8767944329329656, 0.1179636427337911, -0.07579751469112808, 0.0012211617633800104, -0.03491, 0, 120.0]","[1663.1588765113718, -278.5566390984228, 1.0169256167221146, 0.18755724492719802, -0.04296987832626846, -0.013041408876448373, -0.06981, 0.0, 132.53968253968253]",4
357,"[-1, -1, 1, 2, 4]","[1663.1588765113718, -278.5566390984228, 1.0169256167221146, 0.18755724492719802, -0.04296987832626846, -0.013041408876448373, -0.06981, 0, 132.53968253968253]","[1663.1588765113718, -278.5566390984228, 1.0169256167221146, 0.18755724492719802, -0.04296987832626846, -0.013041408876448373, -0.06981, 0.0, 132.53968253968253]",4
358,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1666.034554642466, -551.871025654477, 2.72180423727848, 0.08442098557218292, -0.11301163550484047, 0.002158631229513394, -0.01745, 0.0, 1262.063492063492]",4
358,"[-1, -1, -1, -1, 4]","[495.67843612849117, -49.49751656684203, 1.3081845979602265, 0.164208140350529, 0.06230009573395152, 1.290015289318695e-05, -0.06981, 0, 60.0]","[1666.034554642466, -551.871025654477, 2.72180423727848, 0.08442098557218292, -0.11301163550484047, 0.002158631229513394, -0.01745, 0.0, 1262.063492063492]",14
358,"[-1, -1, -1, 4, 14]","[755.9281661311086, -318.2115625401137, 5.642016119535242, 0.1459308239791731, -1.0367233461076273, -0.052463011641056635, -0.0, 0.1585562093577087, 1209.047619047619]","[1666.034554642466, -551.871025654477, 2.72180423727848, 0.08442098557218292, -0.11301163550484047, 0.002158631229513394, -0.01745, 0.0, 1262.063492063492]",1
358,"[-1, -1, 4, 14, 1]","[1666.034554642466, -551.871025654477, 2.72180423727848, 0.08442098557218292, -0.11301163550484047, 0.002158631229513394, -0.01745, 0, 1262.063492063492]","[1666.034554642466, -551.871025654477, 2.72180423727848, 0.08442098557218292, -0.11301163550484047, 0.002158631229513394, -0.01745, 0.0, 1262.063492063492]",1
359,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]",19
359,"[-1, -1, -1, -1, 19]","[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729, -0.08727, 0.1585562093577087, 3810.0]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]",7
359,"[-1, -1, -1, 19, 7]","[712.299948930351, -176.3956943379082, 4.641417800072349, 0.11079567225886529, -1.0357093497506742, -0.0375632594310774, -0.0, 0.12684496748616697, 4349.523809523809]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]",1
359,"[-1, -1, 19, 7, 1]","[1718.5889625629866, -435.4392859696313, 2.4930602015415984, 0.08663332021195305, -0.08093189724049872, 0.00045744520305379297, -0.01745, 0, 4409.523809523809]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]",18
359,"[-1, 19, 7, 1, 18]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]","[1863.472842698385, -406.11874851852036, 1.1677564316037279, 0.20173791675276867, -0.4626648237087768, -0.039775127097437545, -0.06981, 0.1585562093577087, 5477.936507936507]",18
360,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0.0, 2633.6507936507937]",12
360,"[-1, -1, -1, -1, 12]","[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625, -0.08727, 0.12684496748616697, 1980.0]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0.0, 2633.6507936507937]",7
360,"[-1, -1, -1, 12, 7]","[747.6956098814658, -258.4747469817822, 5.0829915470309865, 0.10164201284273593, -1.0388615780742743, -0.03312184331066182, -0.0, 0.12684496748616697, 2561.4285714285716]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0.0, 2633.6507936507937]",1
360,"[-1, -1, 12, 7, 1]","[1761.6179985230328, -512.0898226707875, 2.468094766897108, 0.08694038691554547, -0.07346317088389896, 0.000260831043379488, -0.01745, 0, 2621.4285714285716]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0.0, 2633.6507936507937]",0
360,"[-1, 12, 7, 1, 0]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0, 2633.6507936507937]","[1950.5929470496367, -589.8200717188886, 3.2689309452233895, 0.04005917958960919, -0.5844535272485577, -0.004348069004871942, -0.0, 0.0, 2633.6507936507937]",0
361,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1762.5297507825574, -54.44047427752622, 1.386912702767445, 0.1475982341314392, -0.07547492444080373, -0.0024846566850754573, -0.05236, 0.0, 3907.936507936508]",3
361,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1762.5297507825574, -54.44047427752622, 1.386912702767445, 0.1475982341314392, -0.07547492444080373, -0.0024846566850754573, -0.05236, 0.0, 3907.936507936508]",16
361,"[-1, -1, -1, 3, 16]","[1419.7918228701215, -34.59378089592914, 1.99159159395674, 0.206291256239526, 0.23895111661736063, -0.05536037610450928, -0.03491, 0.1585562093577087, 3870.0]","[1762.5297507825574, -54.44047427752622, 1.386912702767445, 0.1475982341314392, -0.07547492444080373, -0.0024846566850754573, -0.05236, 0.0, 3907.936507936508]",3
361,"[-1, -1, 3, 16, 3]","[1762.5297507825574, -54.44047427752622, 1.386912702767445, 0.1475982341314392, -0.07547492444080373, -0.0024846566850754573, -0.05236, 0, 3907.936507936508]","[1762.5297507825574, -54.44047427752622, 1.386912702767445, 0.1475982341314392, -0.07547492444080373, -0.0024846566850754573, -0.05236, 0.0, 3907.936507936508]",3
362,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1955.1297949532277, -171.6372063848915, 1.2720818894488248, 0.0813614327549126, -0.04287433917899689, 0.02877208308828, -0.08727, 0.12684496748616697, 1083.3333333333335]",5
362,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1955.1297949532277, -171.6372063848915, 1.2720818894488248, 0.0813614327549126, -0.04287433917899689, 0.02877208308828, -0.08727, 0.12684496748616697, 1083.3333333333335]",6
362,"[-1, -1, -1, 5, 6]","[870.7936463300326, -78.67687030062365, 1.1034009355938723, 0.19722375641519943, 0.09139638106378581, 0.0002533061433595869, -0.10472, 0, 120.0]","[1955.1297949532277, -171.6372063848915, 1.2720818894488248, 0.0813614327549126, -0.04287433917899689, 0.02877208308828, -0.08727, 0.12684496748616697, 1083.3333333333335]",6
362,"[-1, -1, 5, 6, 6]","[1291.05840333117, -115.97802981465783, 1.101591940186146, 0.19767335535580555, 0.08873926617756447, -7.351102875771271e-06, -0.10472, 0, 180.0]","[1955.1297949532277, -171.6372063848915, 1.2720818894488248, 0.0813614327549126, -0.04287433917899689, 0.02877208308828, -0.08727, 0.12684496748616697, 1083.3333333333335]",5
362,"[-1, 5, 6, 6, 5]","[1739.5008306147606, -156.2750362870681, 1.1737676673956845, 0.1820570893691361, 0.06503889052104121, -0.00028471784091199475, -0.08727, 0, 240.0]","[1955.1297949532277, -171.6372063848915, 1.2720818894488248, 0.0813614327549126, -0.04287433917899689, 0.02877208308828, -0.08727, 0.12684496748616697, 1083.3333333333335]",12
363,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1682.1031934884247, -376.0812563806961, 3.442731060298341, 0.18972234024755297, -0.14615172326165188, -0.04775686850115618, -0.01745, 0.12684496748616697, 5038.730158730158]",13
363,"[-1, -1, -1, -1, 13]","[468.4206584664301, -43.43202982021182, 1.1035292157937793, 0.2557114707116738, -0.0025439180856341352, -0.046480291421633034, -0.10472, 0.12684496748616697, 1980.0]","[1682.1031934884247, -376.0812563806961, 3.442731060298341, 0.18972234024755297, -0.14615172326165188, -0.04775686850115618, -0.01745, 0.12684496748616697, 5038.730158730158]",21
363,"[-1, -1, -1, 13, 21]","[620.8241758814947, -199.48269512982785, 5.017121080304076, 0.19279155265565023, -0.9977599990930632, -0.07843308899434911, -0.0, 0.19026745122925046, 3346.8253968253966]","[1682.1031934884247, -376.0812563806961, 3.442731060298341, 0.18972234024755297, -0.14615172326165188, -0.04775686850115618, -0.01745, 0.12684496748616697, 5038.730158730158]",8
363,"[-1, -1, 13, 21, 8]","[1682.1031934884247, -376.0812563806961, 3.442731060298341, 0.18972234024755297, -0.14615172326165188, -0.04775686850115618, -0.01745, 0.12684496748616697, 5038.730158730158]","[1682.1031934884247, -376.0812563806961, 3.442731060298341, 0.18972234024755297, -0.14615172326165188, -0.04775686850115618, -0.01745, 0.12684496748616697, 5038.730158730158]",8
364,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1633.0418080574013, -484.4868698755565, 2.514865702669667, 0.08641936349486569, -0.07610749895065252, 0.0006210721833721516, -0.01745, 0.0, 1076.111111111111]",5
364,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1633.0418080574013, -484.4868698755565, 2.514865702669667, 0.08641936349486569, -0.07610749895065252, 0.0006210721833721516, -0.01745, 0.0, 1076.111111111111]",14
364,"[-1, -1, -1, 5, 14]","[640.4740323737753, -236.4013033590349, 5.144901105557466, 0.15123860446070464, -1.0249160995717823, -0.055769520608239594, -0.0, 0.1585562093577087, 1017.5396825396825]","[1633.0418080574013, -484.4868698755565, 2.514865702669667, 0.08641936349486569, -0.07610749895065252, 0.0006210721833721516, -0.01745, 0.0, 1076.111111111111]",1
364,"[-1, -1, 5, 14, 1]","[1633.0418080574013, -484.4868698755565, 2.514865702669667, 0.08641936349486569, -0.07610749895065252, 0.0006210721833721516, -0.01745, 0, 1076.111111111111]","[1633.0418080574013, -484.4868698755565, 2.514865702669667, 0.08641936349486569, -0.07610749895065252, 0.0006210721833721516, -0.01745, 0.0, 1076.111111111111]",1
365,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1754.885383685176, -191.18248893171753, 1.5126104658763893, 0.14358362268462171, 0.02097774842126399, 0.00043376673068541634, -0.05236, 0.0, 175.3968253968254]",3
365,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1754.885383685176, -191.18248893171753, 1.5126104658763893, 0.14358362268462171, 0.02097774842126399, 0.00043376673068541634, -0.05236, 0.0, 175.3968253968254]",2
365,"[-1, -1, -1, 3, 2]","[1231.7643273755248, -146.53702344771975, 1.762262422161831, 0.12032242136301244, -0.040624351635795, -0.0004770326751461017, -0.03491, 0, 120.0]","[1754.885383685176, -191.18248893171753, 1.5126104658763893, 0.14358362268462171, 0.02097774842126399, 0.00043376673068541634, -0.05236, 0.0, 175.3968253968254]",3
365,"[-1, -1, 3, 2, 3]","[1754.885383685176, -191.18248893171753, 1.5126104658763893, 0.14358362268462171, 0.02097774842126399, 0.00043376673068541634, -0.05236, 0, 175.3968253968254]","[1754.885383685176, -191.18248893171753, 1.5126104658763893, 0.14358362268462171, 0.02097774842126399, 0.00043376673068541634, -0.05236, 0.0, 175.3968253968254]",3
366,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0.0, 4294.285714285714]",20
366,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0.0, 4294.285714285714]",7
366,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0.0, 4294.285714285714]",1
366,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0.0, 4294.285714285714]",3
366,"[-1, 20, 7, 1, 3]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0, 4294.285714285714]","[1746.2043273479785, -409.48570883945615, 1.248131275359083, 0.1520402637102348, -0.24745672216558343, -0.00584945964652121, -0.05236, 0.0, 4294.285714285714]",3
367,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1879.6697636614738, -260.88516300469, 0.9427569798312861, 0.202327263753878, 0.37203100799390926, -0.02419643574744398, -0.08727, 0.12684496748616697, 1775.238095238095]",3
367,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1879.6697636614738, -260.88516300469, 0.9427569798312861, 0.202327263753878, 0.37203100799390926, -0.02419643574744398, -0.08727, 0.12684496748616697, 1775.238095238095]",1
367,"[-1, -1, -1, 3, 1]","[1439.3956987597937, -257.7995884488589, 2.4887339223921363, 0.08608616240448101, -0.16989056710030964, 0.0005147215276371034, -0.01745, 0, 120.0]","[1879.6697636614738, -260.88516300469, 0.9427569798312861, 0.202327263753878, 0.37203100799390926, -0.02419643574744398, -0.08727, 0.12684496748616697, 1775.238095238095]",12
367,"[-1, -1, 3, 1, 12]","[1879.6697636614738, -260.88516300469, 0.9427569798312861, 0.202327263753878, 0.37203100799390926, -0.02419643574744398, -0.08727, 0.12684496748616697, 1775.238095238095]","[1879.6697636614738, -260.88516300469, 0.9427569798312861, 0.202327263753878, 0.37203100799390926, -0.02419643574744398, -0.08727, 0.12684496748616697, 1775.238095238095]",12
368,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2017.5645947912071, 168.36295854175998, 2.132805406228008, 0.147103485034043, 0.1751995693931849, -0.011717161187541866, -0.03491, 0.19026745122925046, 14640.79365079365]",18
368,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[2017.5645947912071, 168.36295854175998, 2.132805406228008, 0.147103485034043, 0.1751995693931849, -0.011717161187541866, -0.03491, 0.19026745122925046, 14640.79365079365]",23
368,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[2017.5645947912071, 168.36295854175998, 2.132805406228008, 0.147103485034043, 0.1751995693931849, -0.011717161187541866, -0.03491, 0.19026745122925046, 14640.79365079365]",23
368,"[-1, -1, 18, 23, 23]","[2017.5645947912071, 168.36295854175998, 2.132805406228008, 0.147103485034043, 0.1751995693931849, -0.011717161187541866, -0.03491, 0.19026745122925046, 14640.79365079365]","[2017.5645947912071, 168.36295854175998, 2.132805406228008, 0.147103485034043, 0.1751995693931849, -0.011717161187541866, -0.03491, 0.19026745122925046, 14640.79365079365]",23
369,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1941.5319724445853, 126.73219967343609, 2.029745563102818, 0.06386807177913463, 0.39191680139278007, 0.004235095381528034, -0.03491, 0.19026745122925046, 12222.539682539682]",11
369,"[-1, -1, -1, -1, 11]","[582.6762905103254, -39.725348703805835, 1.8589769037939017, 0.2323158378682952, 0.10250077511708659, -0.036844669189727376, -0.06981, 0.12684496748616697, 1980.0]","[1941.5319724445853, 126.73219967343609, 2.029745563102818, 0.06386807177913463, 0.39191680139278007, 0.004235095381528034, -0.03491, 0.19026745122925046, 12222.539682539682]",23
369,"[-1, -1, -1, 11, 23]","[1458.6250921587878, 64.84021456666486, 2.077693024514397, 0.20611120978457517, 0.3452844020395688, -0.056585802821621685, -0.03491, 0.19026745122925046, 8520.0]","[1941.5319724445853, 126.73219967343609, 2.029745563102818, 0.06386807177913463, 0.39191680139278007, 0.004235095381528034, -0.03491, 0.19026745122925046, 12222.539682539682]",23
369,"[-1, -1, 11, 23, 23]","[1941.5319724445853, 126.73219967343609, 2.029745563102818, 0.06386807177913463, 0.39191680139278007, 0.004235095381528034, -0.03491, 0.19026745122925046, 12222.539682539682]","[1941.5319724445853, 126.73219967343609, 2.029745563102818, 0.06386807177913463, 0.39191680139278007, 0.004235095381528034, -0.03491, 0.19026745122925046, 12222.539682539682]",23
370,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1983.87133420598, 161.7542086836892, 2.203331810086772, 0.1765728808944125, 0.21055101559594386, -0.029410259350849205, -0.03491, 0.19026745122925046, 14363.968253968254]",18
370,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[1983.87133420598, 161.7542086836892, 2.203331810086772, 0.1765728808944125, 0.21055101559594386, -0.029410259350849205, -0.03491, 0.19026745122925046, 14363.968253968254]",23
370,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[1983.87133420598, 161.7542086836892, 2.203331810086772, 0.1765728808944125, 0.21055101559594386, -0.029410259350849205, -0.03491, 0.19026745122925046, 14363.968253968254]",23
370,"[-1, -1, 18, 23, 23]","[1983.87133420598, 161.7542086836892, 2.203331810086772, 0.1765728808944125, 0.21055101559594386, -0.029410259350849205, -0.03491, 0.19026745122925046, 14363.968253968254]","[1983.87133420598, 161.7542086836892, 2.203331810086772, 0.1765728808944125, 0.21055101559594386, -0.029410259350849205, -0.03491, 0.19026745122925046, 14363.968253968254]",23
371,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1838.290048275646, -11.915892087271558, 1.4434622571148743, 0.16083313752189035, -0.030044530321540853, 0.003653045361050075, -0.06981, 0.0, 5828.0952380952385]",10
371,"[-1, -1, -1, -1, 10]","[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546, -0.05236, 0.12684496748616697, 1980.0]","[1838.290048275646, -11.915892087271558, 1.4434622571148743, 0.16083313752189035, -0.030044530321540853, 0.003653045361050075, -0.06981, 0.0, 5828.0952380952385]",16
371,"[-1, -1, -1, 10, 16]","[1525.2841658420925, 7.0702736880989345, 1.9036724382795494, 0.20681658873042053, 0.1683269390354092, -0.05641658604455029, -0.03491, 0.1585562093577087, 5790.0]","[1838.290048275646, -11.915892087271558, 1.4434622571148743, 0.16083313752189035, -0.030044530321540853, 0.003653045361050075, -0.06981, 0.0, 5828.0952380952385]",4
371,"[-1, -1, 10, 16, 4]","[1838.290048275646, -11.915892087271558, 1.4434622571148743, 0.16083313752189035, -0.030044530321540853, 0.003653045361050075, -0.06981, 0, 5828.0952380952385]","[1838.290048275646, -11.915892087271558, 1.4434622571148743, 0.16083313752189035, -0.030044530321540853, 0.003653045361050075, -0.06981, 0.0, 5828.0952380952385]",4
372,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0.0, 4309.841269841269]",20
372,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0.0, 4309.841269841269]",7
372,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0.0, 4309.841269841269]",1
372,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0.0, 4309.841269841269]",1
372,"[-1, 20, 7, 1, 1]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0, 4309.841269841269]","[2058.2081171428567, -503.7428185713145, 2.4833916838387298, 0.08623419747159451, -0.1598513163638639, 0.0004597955364444489, -0.01745, 0.0, 4309.841269841269]",1
373,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1718.125252899629, 119.77027811109514, 2.42551221675533, 0.22823427699479057, 0.07113984691982943, -0.06071200949812457, -0.03491, 0.19026745122925046, 12443.492063492064]",18
373,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[1718.125252899629, 119.77027811109514, 2.42551221675533, 0.22823427699479057, 0.07113984691982943, -0.06071200949812457, -0.03491, 0.19026745122925046, 12443.492063492064]",23
373,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[1718.125252899629, 119.77027811109514, 2.42551221675533, 0.22823427699479057, 0.07113984691982943, -0.06071200949812457, -0.03491, 0.19026745122925046, 12443.492063492064]",23
373,"[-1, -1, 18, 23, 23]","[1718.125252899629, 119.77027811109514, 2.42551221675533, 0.22823427699479057, 0.07113984691982943, -0.06071200949812457, -0.03491, 0.19026745122925046, 12443.492063492064]","[1718.125252899629, 119.77027811109514, 2.42551221675533, 0.22823427699479057, 0.07113984691982943, -0.06071200949812457, -0.03491, 0.19026745122925046, 12443.492063492064]",23
374,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1636.5708472512267, -218.91057395422683, 1.144040933077886, 0.054116214781970505, 0.14910622084620528, 0.015463775983146643, -0.05236, 0.1585562093577087, 1168.2539682539682]",3
374,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1636.5708472512267, -218.91057395422683, 1.144040933077886, 0.054116214781970505, 0.14910622084620528, 0.015463775983146643, -0.05236, 0.1585562093577087, 1168.2539682539682]",1
374,"[-1, -1, -1, 3, 1]","[1439.3956987597937, -257.7995884488589, 2.4887339223921363, 0.08608616240448101, -0.16989056710030964, 0.0005147215276371034, -0.01745, 0, 120.0]","[1636.5708472512267, -218.91057395422683, 1.144040933077886, 0.054116214781970505, 0.14910622084620528, 0.015463775983146643, -0.05236, 0.1585562093577087, 1168.2539682539682]",17
374,"[-1, -1, 3, 1, 17]","[1636.5708472512267, -218.91057395422683, 1.144040933077886, 0.054116214781970505, 0.14910622084620528, 0.015463775983146643, -0.05236, 0.1585562093577087, 1168.2539682539682]","[1636.5708472512267, -218.91057395422683, 1.144040933077886, 0.054116214781970505, 0.14910622084620528, 0.015463775983146643, -0.05236, 0.1585562093577087, 1168.2539682539682]",17
375,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1813.5950339297744, -234.42568225331448, 1.3766897842200583, 0.09873642593833108, 0.043308493376822355, -0.00015520011345800425, -0.05236, 0.12684496748616697, 1550.0000000000002]",5
375,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1813.5950339297744, -234.42568225331448, 1.3766897842200583, 0.09873642593833108, 0.043308493376822355, -0.00015520011345800425, -0.05236, 0.12684496748616697, 1550.0000000000002]",1
375,"[-1, -1, -1, 5, 1]","[1321.1209186392734, -251.28966783478793, 2.5191112570999192, 0.08566718852837182, -0.1802389837490648, 0.0007612959963471573, -0.01745, 0, 120.0]","[1813.5950339297744, -234.42568225331448, 1.3766897842200583, 0.09873642593833108, 0.043308493376822355, -0.00015520011345800425, -0.05236, 0.12684496748616697, 1550.0000000000002]",10
375,"[-1, -1, 5, 1, 10]","[1813.5950339297744, -234.42568225331448, 1.3766897842200583, 0.09873642593833108, 0.043308493376822355, -0.00015520011345800425, -0.05236, 0.12684496748616697, 1550.0000000000002]","[1813.5950339297744, -234.42568225331448, 1.3766897842200583, 0.09873642593833108, 0.043308493376822355, -0.00015520011345800425, -0.05236, 0.12684496748616697, 1550.0000000000002]",10
376,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538, -0.01745, 0.0, 139.84126984126985]",1
376,"[-1, -1, -1, -1, 1]","[871.6584082737479, -218.96540110494502, 2.5382788578932645, 0.08544384351349288, -0.18326253989865432, 0.0009103407834252284, -0.01745, 0, 60.0]","[1708.8813001872509, -346.84153437695693, 2.9161861687113166, 0.08203552973032616, -0.25190560651112376, 0.003674825794704538, -0.01745, 0.0, 139.84126984126985]",3
