id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
0,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
0,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
0,2,"[11.457200491345448, -3.721061670062575, 8.307942752869776, 0.48567906449866777, -0.2816568397378461, 0.0025787736836813476]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
0,3,"[20.172401996002417, -7.0122986552399595, 10.292614117139038, 0.359680553937888, -0.3349040138382712, 0.00029984408876956604]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
0,4,"[29.925808324689363, -7.319602801457989, 8.56207353781829, 0.6607443044694562, 0.3924374858214092, 0.017563955839737657]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
0,5,"[36.7724541530013, -6.185800517784642, 6.195684444441244, 0.4214012469448657, -0.012988291899309662, -0.01536794217826315]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
0,6,"[43.31072909887067, -8.241545228060122, 8.154552302280834, 0.30007179722131755, -0.4382845305132281, -0.010324472445025375]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
0,7,"[51.371360477590834, -8.840662364486834, 7.1148578454969424, 0.7958160434139145, 0.4737092979316829, 0.022181413454052622]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
0,8,"[56.78154852558275, -7.89971516527573, 4.957073503103977, 0.5216360302046325, -0.048262227110656725, -0.02011026473330115]","[57.567204330408806, -7.227249063128963, 0, 0, 0, 0]",[],31.53455812455641
1,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
1,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
1,2,"[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
1,3,"[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
1,4,"[36.20678576262511, -18.262881140713937, 13.836659346613116, 0.34627485883809783, -0.23296957107535798, 0.0057458034559548]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
1,5,"[48.26374319879707, -17.10527220557637, 10.02494684312381, 0.5659593055499733, 0.5022733048812396, 0.01655060746561568]","[48.81121560345746, -17.346577034386513, 0, 0, 0, 0]",[],31.53455812455641
2,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
2,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
2,2,"[11.181186248664291, -2.3763437972932624, 6.547207513085082, 0.7455292839889501, 0.12245759651839576, 0.011429434240834148]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
2,3,"[17.01495367613355, -2.0282595221333946, 5.055921855748921, 0.7120365221460709, 0.18625263653139879, -0.002974290097242974]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
2,4,"[21.677410460541278, -2.1228615056831073, 4.44582629846231, 0.8205457304513029, 0.06036735944630845, -0.007641952118515987]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
2,5,"[26.641741039702943, -3.334394970661073, 5.989694443376687, 0.6178100912700288, -0.19897564826339498, -0.0020391626126596662]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
2,6,"[33.194826031144515, -4.6926125804382135, 6.963855162386165, 0.6737145279457467, 0.015246429524327098, 0.008453674352531831]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
2,7,"[39.6869939564171, -4.569925540261105, 5.744246286466554, 0.6864563578360198, 0.20144968273350336, 0.0018233579479031902]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
2,8,"[44.466676644859795, -4.1107854284429415, 3.9402732640095883, 0.9756177620949823, 0.18319161289503552, -0.019407662045101744]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
2,9,"[49.014732169991746, -5.300510895777707, 5.659782395014539, 0.6898148026773576, -0.181592153509242, 0.0003832095670191811]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
2,10,"[55.451106939840706, -7.555758400023739, 7.957282780999117, 0.49103878882151364, -0.2797344057024883, 0.0014133462505565664]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
2,11,"[62.96193517271704, -7.4465421545086175, 6.220016372701447, 0.7767031374875546, 0.49631292219242584, 0.016259541182803393]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
2,12,"[65.45468280871742, -6.391273266565393, 3.6948179383998987, 0.8022287069173787, 0.5456404549906363, -0.01016660998751487]","[65.45650918893115, -5.43049229897531, 0, 0, 0, 0]",[],31.53455812455641
3,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[53.04666590815438, -11.15627190194964, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
