id_camino,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
11,19,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.814062509652831, -3.662404874292695, -1.0451529522430938, 2.5643667376392467, 0.7682918579738359]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,20,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[2.9500566633828895, -3.8631203289071903, -0.15147631998839678, 0.8680058861705039, 0.713184820282047]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,21,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[3.0667918144938686, -4.192896488231229, -0.6565564996004152, 2.561623629267511, 0.5763626466757457]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
11,22,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[3.2156986024983603, -4.4227252727104425, 0.27430247918047, 1.0829516514416906, 0.35182720117368094]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,23,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[3.3736073914694416, -4.778956587791871, 1.0462321774349792, 2.609938141224435, 0.01584869237039909]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.06981, 0.03171124187154174]",6.306911624911282
11,24,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[3.6555975085581394, -5.149285733876063, 2.440051513812146, 0.7663410735876229, -0.5616937299541157]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
11,25,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[4.037928540540316, -5.681727868179072, 3.9706464988811696, 0.7699885566553071, -0.770995651868236]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.03491, 0.06342248374308349]",6.306911624911282
11,26,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[4.624768945620814, -6.396696594025424, 5.3339212669435625, 0.2019642179773427, -0.7971453578378513]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
11,27,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[5.400177994029336, -7.3066058083362995, 6.683935977318471, 0.27788135822287535, -0.844138996694778]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.03171124187154174]",6.306911624911282
11,28,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[6.361480536307198, -8.38396572572017, 7.752701234387345, 0.5307742208864366, -0.6793450302478584]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.09513372561462523]",6.306911624911282
11,29,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[7.700295283498021, -9.292162243351552, 8.471517960278973, 0.8340912331692666, -0.39522604466657485]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.06981, 0.06342248374308349]",6.306911624911282
11,30,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[9.299718523743644, -9.921853166116048, 8.81520888406957, 0.35142890534847476, -0.21958152805394998]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
11,31,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[11.027960260857443, -10.279986681565925, 8.859388996343702, 0.7745187481627781, -0.04155099326256558]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.06981, 0.06342248374308349]",6.306911624911282
11,32,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[12.755385005019162, -10.316125840679598, 8.516841120795213, 0.3599680648620395, 0.13413530248689043]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
11,33,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[14.33817552731081, -10.00614312327937, 7.677089740674762, 0.49556799689936715, 0.3970413658745434]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
11,34,"[0, 0, 2.3530898867912566, 1.219883910197969, 0.4782731273613138, 0]","[15.674450841162667, -9.478037793431668, 6.703754016810302, 0.7059274302432595, 0.5290486444760055]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
11,35,"[16.41832284765396, -9.092214212455959, 5.840666758748942, 0.42291887426648683, 0.6232098122786792]","[16.422670480912256, -9.084111417702402, 0, 0, 0, 0]",[],6.306911624911282
12,0,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[0.0, 0.0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
12,1,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[0.6357329892373735, -0.20920564100698943, 3.663969244023841, 0.6339762027589649, -0.2949260405399325]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
12,2,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[1.3475381078506725, -0.6165535224945927, 4.528567482569716, 0.5455761996808669, -0.44334680926379705]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
12,3,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[2.1726374188545168, -1.1861336938526434, 5.52963592946633, 0.41688276063323987, -0.5648536396738018]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
12,4,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[3.116997990522567, -1.9394334142777498, 6.610703376265709, 0.3285645925508973, -0.652904448726399]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
12,5,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[4.208706068345676, -2.8518701862815323, 7.64332192651923, 0.6101135784889621, -0.5810337221811194]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
12,6,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[5.538533381019173, -3.759280818463705, 8.46048902277151, 0.7291010211998615, -0.44274358359508525]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
12,7,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[7.109181266542343, -4.517369445180806, 8.98494200750995, 0.7612387507073403, -0.28571641732443626]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
12,8,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[8.851223781016277, -5.031822755179845, 9.187706752774854, 0.77899127155299, -0.11956406697026173]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
12,9,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[10.661171357731238, -5.229043176357357, 9.015371576574614, 0.8756724586249569, 0.09090779099724795]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
12,10,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[12.415057490747383, -5.110259066712253, 8.580004199878106, 0.6743669642801312, 0.20305825487101792]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
12,11,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[14.047945565771151, -4.844653111089063, 8.00423159581215, 0.5792248289662434, 0.2607762070171082]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
12,12,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[15.560758106283235, -4.572289293662713, 7.458372221789948, 0.34400274863509267, 0.1895593645962305]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
12,13,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[16.988093411299033, -4.386606767806587, 6.98477130885261, 0.5922583148198537, 0.2192514421241181]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
12,14,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[18.315809843287376, -4.1775679082561705, 6.450586148922795, 0.7344341502998816, 0.3019014045112568]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
12,15,"[0, 0, 3.070656983190317, -0.9017977472368148, -0.28565075138720397, 0]","[19.521119734616956, -3.921896661252944, 5.860779494299186, 0.6696825450985834, 0.3331352997501475]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
12,16,"[20.32312977088833, -3.7086077165737024, 5.201321147967829, 0.46577147598649304, 0.4097303288702949]","[20.32561807133043, -3.854508151098724, 0, 0, 0, 0]",[],6.306911624911282
13,0,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[0.0, 0.0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
13,1,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[0.5512645967436511, -0.10932596031562701, 2.705399840743984, 1.3591715612217095, 0.06948385149931813]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
13,2,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[1.1348877226109755, -0.4591319328506883, 3.7463540083285687, 1.0667570395577521, -0.34991275864584587]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,3,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[1.8323422371585183, -0.987977778861382, 4.90982549480007, 0.4653108834166902, -0.5811767981505757]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,4,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[2.6606317844325975, -1.7012845275508608, 6.067521729982806, 0.3510611227820677, -0.6831323648639587]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
13,5,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[3.649037997997201, -2.577215877589183, 7.132694092204552, 0.753946487751539, -0.5636372132955996]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,6,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[4.864076441672847, -3.4909731631090395, 8.123475930507032, 0.2715461229682155, -0.6269283778224805]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
13,7,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[6.2258948266990295, -4.524307167547997, 9.026076443676647, 0.5399438491741786, -0.5541327428190723]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
13,8,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[7.834259734237637, -5.463165815535961, 9.61138512355092, 0.87490746707477, -0.3288628775436516]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
13,9,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[9.684365719833885, -6.040754269583383, 9.772691123267402, 0.8996304692859446, -0.09414578038858647]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,10,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[11.606864195662292, -6.346388080534415, 9.785157829860118, 0.2720330534509528, -0.14954716026461626]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,11,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[13.518775694519828, -6.743248337357284, 9.86792377921833, 0.26816934274850796, -0.20445363305914707]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
13,12,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[15.448141136027719, -7.13113139249328, 9.866069935807921, 0.6957026696430115, -0.06280328029877476]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,13,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[17.389259404122573, -7.371689237667601, 9.800763512692305, 0.2726734955030242, -0.11795408463208407]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
13,14,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[19.309832420649723, -7.708014947117115, 9.824336442253188, 0.2706127436662427, -0.17318579449512975]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.08727, 0.06342248374308349]",6.306911624911282
13,15,"[0, 0, 2.4510331425896825, 1.3413005138955079, 0.5007208408112217, 0]","[21.227236182159352, -7.9159811364200685, 9.549073610197603, 0.4583490357076718, 0.08588658937242659]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
13,16,"[22.12481493820813, -7.838844067852976, 9.157592015325168, 0.5580979091720335, 0.22048678984717365]","[22.127109640164488, -7.978590442033644, 0, 0, 0, 0]",[],6.306911624911282
14,0,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[0.0, 0.0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
14,1,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[0.29445824686015637, -0.1648842358684017, 1.6998404990793654, 1.4895940756941912, -0.06805399058834823]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
14,2,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[0.6406267953765953, -0.4989746560668653, 2.7221988033159397, 0.6219990010359269, -0.5794572257267239]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
14,3,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[1.083864507015678, -1.0318350207679343, 4.146766567894262, 0.601581602047897, -0.7506446628952507]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
14,4,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[1.6890321776069819, -1.7937710056768776, 5.593100503038157, 0.3316114788857369, -0.8561263953957102]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
14,5,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[2.4683055734847565, -2.7728854874207878, 6.91772322461515, 0.7035992453383008, -0.7420931989627805]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
14,6,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[3.4989219282750956, -3.8665800380736104, 8.16174604807792, 0.23575996484002057, -0.7969521544007901]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
14,7,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[4.737217722253304, -5.077058204737015, 9.176841460984324, 0.8203805060709762, -0.5875991082105725]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
14,8,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[6.345466621402271, -6.085727327073494, 9.813124096153615, 0.8801937469356723, -0.3541953913110184]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
14,9,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[8.17888311446209, -6.886983534579488, 10.284926449553526, 0.24373906592427957, -0.4039825802564699]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
14,10,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[10.063864132753642, -7.797888976945565, 10.777744561965678, 0.22931236716559178, -0.4503533027136676]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
14,11,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[12.073229593863159, -8.621189793132121, 10.986740618026408, 0.9479257498744471, -0.1709606063331424]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.08727, 0.06342248374308349]",6.306911624911282
14,12,"[0, 0, 1.4274857602670883, 0.17219857963682478, 0.12005060784949528, 0]","[14.201978163281181, -8.822159610459883, 10.543362056138582, 0.4792912951573448, 0.1221284825329772]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
14,13,"[14.986661328488305, -8.730104781342446, 10.169561632225463, 0.6369987783182448, 0.24017350676420313]","[14.993631759159113, -8.839265746168378, 0, 0, 0, 0]",[],6.306911624911282
15,0,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[0.0, 0.0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
15,1,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[0.4988476214566626, -0.1901227691272055, 2.945108047784952, 0.9620447461882631, -0.24026958767447673]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
15,2,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[1.0727235702039817, -0.6164485434586572, 4.04973078589779, 0.7889854734565652, -0.49151751741631194]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
15,3,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[1.7930045548638425, -1.2037801270063682, 5.159258155003911, 0.7419290399678979, -0.5229702031051809]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
15,4,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[2.701898898681359, -1.8875335402239317, 6.207288052789621, 0.4951415341178114, -0.5629482995561864]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
15,5,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[3.7828754342278113, -2.6712747879334042, 7.154722473600456, 0.6214799908365628, -0.5100886631126182]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.08727, 0.03171124187154174]",6.306911624911282
15,6,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[5.0617686163125715, -3.4304794457740604, 7.728608966273698, 0.5099849157615445, -0.39067931264572964]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.01745, 0.0]",6.306911624911282
15,7,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[6.506219246109535, -4.119517829774473, 8.342989023978957, 0.38499610462940514, -0.4035930074684439]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
15,8,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[8.08086594477225, -4.782509870112766, 8.747745463349004, 0.8541006550035909, -0.21219702827425196]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.01745, 0.0]",6.306911624911282
15,9,"[0, 0, 2.4021517079555825, -0.6450431385966409, -0.26233862404893754, 0]","[9.786307761434667, -5.258347386368178, 9.01790269952056, 0.3859710028548067, -0.2296162428728492]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
15,10,"[10.492953269109385, -5.442403490880271, 8.99446335839487, 0.5607880900952473, -0.1456303597767869]","[10.497264662526707, -5.683141030149245, 0, 0, 0, 0]",[],6.306911624911282
16,0,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[0.0, 0.0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
16,1,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[0.558152049195811, -0.17607977427360133, 3.158102616573771, 0.9021032574597071, -0.19552640606117483]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.03491, 0.0]",6.306911624911282
16,2,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[1.1852190778028675, -0.5661952785313443, 4.111231900962652, 0.7557909168254547, -0.42243699269672713]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
16,3,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[1.9419651124985213, -1.1060280571213408, 5.141613930174494, 0.6048679244067859, -0.5114295260083978]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.05236, 0.0]",6.306911624911282
16,4,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[2.8563703859347425, -1.7674070440565226, 6.141997929657732, 0.564408594712943, -0.5281900258955804]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
16,5,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[3.9459586671066194, -2.5102016988468927, 7.047855282830419, 0.6271703282867718, -0.47927348278062154]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
16,6,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[5.204430741149232, -3.306205154974834, 7.9077080905585815, 0.2927457278306591, -0.5483356047422444]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.06981, 0.0]",6.306911624911282
16,7,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[6.599556563129021, -4.195520472667721, 8.673792190463555, 0.6446530102593382, -0.44463870534720173]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
16,8,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[8.208995898967267, -4.96411946449237, 9.174759239715899, 0.7667780790540378, -0.2809521904147705]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
16,9,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[9.963412674926426, -5.595737456608218, 9.560944080894306, 0.2670563088948677, -0.3372101854479424]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
16,10,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[11.760408802707115, -6.33579456259893, 9.993643456725808, 0.2520569097036619, -0.38989395996968546]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.08727, 0.0]",6.306911624911282
16,11,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[13.649978681021796, -7.050124009134477, 10.251100550604818, 0.8060434392203445, -0.18900567177919492]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
16,12,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[15.658363844328786, -7.357291821907919, 10.083679473920203, 0.9167716862347954, 0.061944242237456065]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.10472, 0.0]",6.306911624911282
16,13,"[0, 0, 2.7292603875876464, -0.5158164822618083, -0.18679175446740404, 0]","[17.60625233320541, -7.183101344136154, 9.482103725725544, 0.887211296829198, 0.2993000722103205]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]","[-0.10472, 0.06342248374308349]",6.306911624911282
16,14,"[19.057909634105407, -6.681850433221715, 8.45689157926789, 0.45335228488277424, 0.5301949945238765]","[19.058496368310106, -6.687935179928158, 0, 0, 0, 0]",[],6.306911624911282
17,0,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.0, 0.0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.1585562093577087]",6.306911624911282
17,1,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.19154621756190646, -0.13599356890272707, 0.7904985006336201, 0.8870650708879438, -0.06926776448135843]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
17,2,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.34224207792389627, -0.3487734316173025, 0.3191577102758283, 1.1944737233485416, 0.36986775583885945]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
17,3,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.3802124902554454, -0.41053928216505803, 0.000817410607152182, 1.6466502025203174, 0.4948946653525154]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
17,4,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.5904654967891317, -0.8567140147246783, -1.262464407800502, 3.0416064429307768, 0.8599629068923099]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.03171124187154174]",6.306911624911282
17,5,"[0, 0, 1.3345206996398784, -0.379281165231271, -0.27690629813283085, 0]","[0.7468494733812493, -1.0493065362064051, -0.2693543877389298, 0.7663619883243656, 0.8975707087119135]","[7.283348766174737, -5.909923523762096, 0, 0, 0, 0]","[-0.0, 0.0]",6.306911624911282
