id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
41,3,"[16.326463377226307, -1.9607930368461297, 5.191166675298678, 0.711292201148484, 0.11840096214780321, -0.002388639112600471]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
41,4,"[21.41956842641207, -2.3525859809967873, 5.139997286281149, 0.7175042550257924, 0.005393098055557448, -0.003259465877992192]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
41,5,"[26.72962705673925, -2.9353298021424297, 5.327640821045722, 0.7636327909551976, 0.07131989963761709, 0.0024916701468472515]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812
41,6,"[32.415758448291676, -4.6345295062326395, 7.281224372676753, 0.3351160208528752, -0.4385732454592856, -0.011943936495515744]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
41,7,"[39.987331973066276, -5.687848265055732, 7.082993723948978, 0.8077317196164959, 0.3653809713015989, 0.02130573813537397]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
41,8,"[44.57574972028048, -4.0125401508426926, 2.8461872055221487, 1.1590615119908356, 0.38627784196070825, -0.04359806611294946]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812
41,9,"[48.620957655012965, -5.95001251642634, 6.275228941430799, 0.7931152935791321, -0.2656658023526175, 0.014532651581873713]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812
41,10,"[55.543306144162656, -7.540729565104572, 7.384847303784232, 0.6721245217187317, 0.02578660181879222, 0.010727894003412283]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812
41,11,"[61.96130945539996, -6.796789912425292, 5.082889030332968, 0.7404900340093874, 0.3808246719379386, 0.002685135938034303]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812
41,12,"[65.14147551619124, -6.544457311288533, 4.072117068863185, 0.7064152370203177, 0.029396279099921662, -0.018914392354681914]","[65.14190375437758, -5.559721313480248, 0, 0, 0, 0]",[],31.53455812
