id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
9,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[1918.122964167075, -463.26363081728005, 2.2957367342967068, 0.08877952190871151, -0.1440913262159843, -0.00106505403842161]",7,378.4146974946769
9,2,"[712.299948930351, -176.3956943379082, 4.641417800072349, 0.11079567225886529, -1.0357093497506742, -0.0375632594310774]","[1918.122964167075, -463.26363081728005, 2.2957367342967068, 0.08877952190871151, -0.1440913262159843, -0.00106505403842161]",1,378.4146974946769
9,3,"[1718.5889625629866, -435.4392859696313, 2.4930602015415984, 0.08663332021195305, -0.08093189724049872, 0.00045744520305379297]","[1918.122964167075, -463.26363081728005, 2.2957367342967068, 0.08877952190871151, -0.1440913262159843, -0.00106505403842161]",1,378.4146974946769
10,0,"[0, 0, 1, 0, 0, 0]","[2087.6079376645725, 26.26567688095471, 1.3791488059934374, 0.17688760931960434, 0.34391691507902544, -0.00838131848296821]",16,378.4146974946769
10,1,"[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335]","[2087.6079376645725, 26.26567688095471, 1.3791488059934374, 0.17688760931960434, 0.34391691507902544, -0.00838131848296821]",9,378.4146974946769
10,2,"[1664.9302374272072, -19.2302999672811, 2.371309476438967, 0.21727425898040423, 0.16624193082790692, -0.04269106991965761]","[2087.6079376645725, 26.26567688095471, 1.3791488059934374, 0.17688760931960434, 0.34391691507902544, -0.00838131848296821]",17,378.4146974946769
11,0,"[0, 0, 1, 0, 0, 0]","[1985.6222751094167, -439.29765364536377, 2.402000241374853, 0.08704195869168843, -0.17446511424951555, -0.00016182074586276144]",19,378.4146974946769
11,1,"[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804]","[1985.6222751094167, -439.29765364536377, 2.402000241374853, 0.08704195869168843, -0.17446511424951555, -0.00016182074586276144]",14,378.4146974946769
11,2,"[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865]","[1985.6222751094167, -439.29765364536377, 2.402000241374853, 0.08704195869168843, -0.17446511424951555, -0.00016182074586276144]",1,378.4146974946769
11,3,"[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204]","[1985.6222751094167, -439.29765364536377, 2.402000241374853, 0.08704195869168843, -0.17446511424951555, -0.00016182074586276144]",1,378.4146974946769
12,0,"[0, 0, 1, 0, 0, 0]","[1870.2140390025413, 39.53110901755116, 1.706636720841828, 0.24909570941237383, 0.2029475125805698, -0.042271861421495485]",10,378.4146974946769
12,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1870.2140390025413, 39.53110901755116, 1.706636720841828, 0.24909570941237383, 0.2029475125805698, -0.042271861421495485]",16,378.4146974946769
12,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[1870.2140390025413, 39.53110901755116, 1.706636720841828, 0.24909570941237383, 0.2029475125805698, -0.042271861421495485]",17,378.4146974946769
13,0,"[0, 0, 1, 0, 0, 0]","[2007.2803276443847, -344.2270133161421, 2.3648863481874796, 0.08790060823723111, -0.1312782173711161, -0.0005101783163623009]",8,378.4146974946769
13,1,"[1099.8322064072456, -201.42775169904294, 3.191244688488466, 0.18857901870956953, -0.1415200119021767, -0.049976756669608866]","[2007.2803276443847, -344.2270133161421, 2.3648863481874796, 0.08790060823723111, -0.1312782173711161, -0.0005101783163623009]",1,378.4146974946769
14,0,"[0, 0, 1, 0, 0, 0]","[1994.9195259697663, -510.66262639392204, 2.462365098635035, 0.08634620045825704, -0.17254383316438635, 0.0003118718072704159]",13,378.4146974946769
14,1,"[468.21331966279035, -40.67034071818943, 1.0192084144804674, 0.2773368091246156, 0.01200498771286827, -0.0389781025231136]","[1994.9195259697663, -510.66262639392204, 2.462365098635035, 0.08634620045825704, -0.17254383316438635, 0.0003118718072704159]",7,378.4146974946769
14,2,"[602.0612760944892, -181.6552373362338, 4.402526443029138, 0.1313621219910325, -1.0181918858798615, -0.05278632460097421]","[1994.9195259697663, -510.66262639392204, 2.462365098635035, 0.08634620045825704, -0.17254383316438635, 0.0003118718072704159]",1,378.4146974946769
14,3,"[1603.8646087269221, -443.5291237645272, 2.5055869653336518, 0.08651865668566863, -0.08284594470142716, 0.000567574347604771]","[1994.9195259697663, -510.66262639392204, 2.462365098635035, 0.08634620045825704, -0.17254383316438635, 0.0003118718072704159]",1,378.4146974946769
15,0,"[0, 0, 1, 0, 0, 0]","[2042.6341044777714, -451.4760880241136, 2.450551138125881, 0.08647137877858904, -0.17347614103447656, 0.000220882139127705]",19,378.4146974946769
15,1,"[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804]","[2042.6341044777714, -451.4760880241136, 2.450551138125881, 0.08647137877858904, -0.17347614103447656, 0.000220882139127705]",14,378.4146974946769
15,2,"[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865]","[2042.6341044777714, -451.4760880241136, 2.450551138125881, 0.08647137877858904, -0.17347614103447656, 0.000220882139127705]",1,378.4146974946769
15,3,"[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204]","[2042.6341044777714, -451.4760880241136, 2.450551138125881, 0.08647137877858904, -0.17347614103447656, 0.000220882139127705]",1,378.4146974946769
16,0,"[0, 0, 1, 0, 0, 0]","[1965.9349726420098, 105.74704688730044, 2.1648287970106344, -0.005776551935171674, 0.5105831687319089, 0.02991631367038944]",10,378.4146974946769
16,1,"[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546]","[1965.9349726420098, 105.74704688730044, 2.1648287970106344, -0.005776551935171674, 0.5105831687319089, 0.02991631367038944]",23,378.4146974946769
16,2,"[1542.621964314621, 72.35814423598252, 1.6451037287771046, 0.20741127789409203, 0.34011573738058903, -0.06155760321960952]","[1965.9349726420098, 105.74704688730044, 2.1648287970106344, -0.005776551935171674, 0.5105831687319089, 0.02991631367038944]",23,378.4146974946769
17,0,"[0, 0, 1, 0, 0, 0]","[1978.9815481167207, -601.6367767764027, 3.430948967728178, 0.037491299722908586, -0.6242749658706512, -0.003854729427545865]",12,378.4146974946769
17,1,"[523.5110460510544, -33.85447312218764, 1.2434118310040225, 0.2569759744285557, 0.2767936284213621, -0.03518068952044676]","[1978.9815481167207, -601.6367767764027, 3.430948967728178, 0.037491299722908586, -0.6242749658706512, -0.003854729427545865]",14,378.4146974946769
17,2,"[745.632176300122, -253.16624460060783, 5.361886563919539, 0.10035567976962656, -1.0414266539004964, -0.04412228576347838]","[1978.9815481167207, -601.6367767764027, 3.430948967728178, 0.037491299722908586, -0.6242749658706512, -0.003854729427545865]",1,378.4146974946769
17,3,"[1764.0951615369231, -506.2559071316017, 2.4530749444310675, 0.08717127408019609, -0.06623891333462005, 0.0001556827895552881]","[1978.9815481167207, -601.6367767764027, 3.430948967728178, 0.037491299722908586, -0.6242749658706512, -0.003854729427545865]",0,378.4146974946769
18,0,"[0, 0, 1, 0, 0, 0]","[2067.8097686575406, -525.5407251599264, 2.4880907362021487, 0.0861829825266423, -0.15970744322841748, 0.0004952657204690346]",13,378.4146974946769
18,1,"[468.21331966279035, -40.67034071818943, 1.0192084144804674, 0.2773368091246156, 0.01200498771286827, -0.0389781025231136]","[2067.8097686575406, -525.5407251599264, 2.4880907362021487, 0.0861829825266423, -0.15970744322841748, 0.0004952657204690346]",7,378.4146974946769
18,2,"[602.0612760944892, -181.6552373362338, 4.402526443029138, 0.1313621219910325, -1.0181918858798615, -0.05278632460097421]","[2067.8097686575406, -525.5407251599264, 2.4880907362021487, 0.0861829825266423, -0.15970744322841748, 0.0004952657204690346]",1,378.4146974946769
18,3,"[1603.8646087269221, -443.5291237645272, 2.5055869653336518, 0.08651865668566863, -0.08284594470142716, 0.000567574347604771]","[2067.8097686575406, -525.5407251599264, 2.4880907362021487, 0.0861829825266423, -0.15970744322841748, 0.0004952657204690346]",1,378.4146974946769
19,0,"[0, 0, 1, 0, 0, 0]","[2002.129339194022, -24.542658393923173, 1.3386405413429572, 0.16359564461121218, -0.0120307226299477, 0.0007806287964463084]",10,378.4146974946769
19,1,"[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546]","[2002.129339194022, -24.542658393923173, 1.3386405413429572, 0.16359564461121218, -0.0120307226299477, 0.0007806287964463084]",16,378.4146974946769
19,2,"[1525.2841658420925, 7.0702736880989345, 1.9036724382795494, 0.20681658873042053, 0.1683269390354092, -0.05641658604455029]","[2002.129339194022, -24.542658393923173, 1.3386405413429572, 0.16359564461121218, -0.0120307226299477, 0.0007806287964463084]",4,378.4146974946769
20,0,"[0, 0, 1, 0, 0, 0]","[1666.8019682784682, -495.04709829247946, 2.6985804110714295, 0.08464928419807477, -0.10769322792798784, 0.0020030145620184136]",12,378.4146974946769
20,1,"[523.5110460510544, -33.85447312218764, 1.2434118310040225, 0.2569759744285557, 0.2767936284213621, -0.03518068952044676]","[1666.8019682784682, -495.04709829247946, 2.6985804110714295, 0.08464928419807477, -0.10769322792798784, 0.0020030145620184136]",14,378.4146974946769
20,2,"[745.632176300122, -253.16624460060783, 5.361886563919539, 0.10035567976962656, -1.0414266539004964, -0.04412228576347838]","[1666.8019682784682, -495.04709829247946, 2.6985804110714295, 0.08464928419807477, -0.10769322792798784, 0.0020030145620184136]",1,378.4146974946769
21,0,"[0, 0, 1, 0, 0, 0]","[2224.183069348027, -348.5344431415836, 1.8730316780561564, 0.11798432084947963, -0.08029712538701764, 0.0011613079270725057]",2,378.4146974946769
21,1,"[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596]","[2224.183069348027, -348.5344431415836, 1.8730316780561564, 0.11798432084947963, -0.08029712538701764, 0.0011613079270725057]",1,378.4146974946769
21,2,"[1549.0388245080717, -283.16647265536807, 2.4775518826550194, 0.08621461292889147, -0.16868208134837306, 0.00042479177589451914]","[2224.183069348027, -348.5344431415836, 1.8730316780561564, 0.11798432084947963, -0.08029712538701764, 0.0011613079270725057]",2,378.4146974946769
22,0,"[0, 0, 1, 0, 0, 0]","[1695.8305821376766, -504.42937227554296, 2.6248980966298587, 0.08528084532557935, -0.09573068440537934, 0.0014517865810730153]",12,378.4146974946769
22,1,"[521.6991481966794, -36.3796854484542, 1.277150156224498, 0.23864948195191252, 0.18847543804666092, -0.043669766048718625]","[1695.8305821376766, -504.42937227554296, 2.6248980966298587, 0.08528084532557935, -0.09573068440537934, 0.0014517865810730153]",7,378.4146974946769
22,2,"[747.6956098814658, -258.4747469817822, 5.0829915470309865, 0.10164201284273593, -1.0388615780742743, -0.03312184331066182]","[1695.8305821376766, -504.42937227554296, 2.6248980966298587, 0.08528084532557935, -0.09573068440537934, 0.0014517865810730153]",1,378.4146974946769
23,0,"[0, 0, 1, 0, 0, 0]","[2019.3301363328776, -17.854640371355945, 1.3818729069926532, 0.16224861888364203, 4.009334576955074e-05, 0.0019755872761480046]",10,378.4146974946769
23,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[2019.3301363328776, -17.854640371355945, 1.3818729069926532, 0.16224861888364203, 4.009334576955074e-05, 0.0019755872761480046]",16,378.4146974946769
23,2,"[1526.1554125907307, 17.73528136231, 1.8237981403551162, 0.23095723785179703, 0.20066336010716632, -0.042463099527020536]","[2019.3301363328776, -17.854640371355945, 1.3818729069926532, 0.16224861888364203, 4.009334576955074e-05, 0.0019755872761480046]",4,378.4146974946769
24,0,"[0, 0, 1, 0, 0, 0]","[1717.9879142344817, -16.16620419390994, 1.311668517399829, 0.23146734004924843, 0.16268869518329215, -0.03660680633507092]",4,378.4146974946769
24,1,"[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05]","[1717.9879142344817, -16.16620419390994, 1.311668517399829, 0.23146734004924843, 0.16268869518329215, -0.03660680633507092]",16,378.4146974946769
24,2,"[1355.1763006239446, -25.4022813371869, 1.988485450702578, 0.22918353603784566, 0.3536880349819611, -0.04160373229330215]","[1717.9879142344817, -16.16620419390994, 1.311668517399829, 0.23146734004924843, 0.16268869518329215, -0.03660680633507092]",10,378.4146974946769
25,0,"[0, 0, 1, 0, 0, 0]","[2249.424105922, -491.53798270408424, 2.4637783195605993, 0.08662602262169986, -0.13913447686039335, 0.00028497806817899437]",19,378.4146974946769
25,1,"[536.490924652522, -13.452888479152216, 1.2738308217368122, 0.257413267266789, 0.6304461106547767, -0.028764054625713804]","[2249.424105922, -491.53798270408424, 2.4637783195605993, 0.08662602262169986, -0.13913447686039335, 0.00028497806817899437]",14,378.4146974946769
25,2,"[660.3665443781821, -117.63405832826773, 4.184936792889835, 0.11035365144719528, -1.0373346821740104, -0.04937558265417865]","[2249.424105922, -491.53798270408424, 2.4637783195605993, 0.08662602262169986, -0.13913447686039335, 0.00028497806817899437]",1,378.4146974946769
25,3,"[1658.1082335919934, -386.4396967285174, 2.5234118399671317, 0.08631102669107518, -0.08728478128480634, 0.0007054401999485204]","[2249.424105922, -491.53798270408424, 2.4637783195605993, 0.08662602262169986, -0.13913447686039335, 0.00028497806817899437]",1,378.4146974946769
26,0,"[0, 0, 1, 0, 0, 0]","[2118.027303342071, -382.3595357822165, 2.440037687813467, 0.08681507323384198, -0.14945068651227128, 0.00010981523742017733]",3,378.4146974946769
26,1,"[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513]","[2118.027303342071, -382.3595357822165, 2.440037687813467, 0.08681507323384198, -0.14945068651227128, 0.00010981523742017733]",1,378.4146974946769
26,2,"[1439.4397032463385, -258.11571559457445, 2.491100154300319, 0.08605105265114815, -0.1703899910282595, 0.00053142796282157]","[2118.027303342071, -382.3595357822165, 2.440037687813467, 0.08681507323384198, -0.14945068651227128, 0.00010981523742017733]",1,378.4146974946769
27,0,"[0, 0, 1, 0, 0, 0]","[1786.1311547950172, 92.46536420910418, 1.2514440763888273, 0.23558502656843183, 0.43393393868520924, -0.042786505706592697]",10,378.4146974946769
27,1,"[658.6005474809942, -28.942159302772783, 1.7962971987183782, 0.23170671604946735, -0.17426008521119346, -0.039197141901621]","[1786.1311547950172, 92.46536420910418, 1.2514440763888273, 0.23558502656843183, 0.43393393868520924, -0.042786505706592697]",23,378.4146974946769
27,2,"[1540.8889103958572, 84.52444262509256, 1.4670865565569595, 0.2305438563993205, 0.4077530146214959, -0.03559112450146883]","[1786.1311547950172, 92.46536420910418, 1.2514440763888273, 0.23558502656843183, 0.43393393868520924, -0.042786505706592697]",18,378.4146974946769
28,0,"[0, 0, 1, 0, 0, 0]","[1773.5061360975449, -306.14239946732266, 1.1788303476498279, 0.19400009854376746, 0.07397384788485901, 0.003802263523751716]",5,378.4146974946769
28,1,"[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902]","[1773.5061360975449, -306.14239946732266, 1.1788303476498279, 0.19400009854376746, 0.07397384788485901, 0.003802263523751716]",6,378.4146974946769
28,2,"[871.0817640342661, -78.79542361726016, 1.1058275624688734, 0.19687293403509093, 0.08968253944297973, 0.0005181011603450506]","[1773.5061360975449, -306.14239946732266, 1.1788303476498279, 0.19400009854376746, 0.07397384788485901, 0.003802263523751716]",7,378.4146974946769
28,3,"[1045.3510149089598, -258.1996877730398, 4.77723664790957, 0.11502602513850024, -1.0337249995025033, -0.04684184602323074]","[1773.5061360975449, -306.14239946732266, 1.1788303476498279, 0.19400009854376746, 0.07397384788485901, 0.003802263523751716]",3,378.4146974946769
28,4,"[1688.1251839146964, -299.13665444013503, 1.2143347436854963, 0.15440252265781304, 0.1207132624130656, -0.006496563563105148]","[1773.5061360975449, -306.14239946732266, 1.1788303476498279, 0.19400009854376746, 0.07397384788485901, 0.003802263523751716]",6,378.4146974946769
29,0,"[0, 0, 1, 0, 0, 0]","[1881.6827949972483, -432.76594383145226, 1.0099890012842707, 0.17534625688587832, -0.09799712332641163, -0.015035620456825098]",19,378.4146974946769
29,1,"[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729]","[1881.6827949972483, -432.76594383145226, 1.0099890012842707, 0.17534625688587832, -0.09799712332641163, -0.015035620456825098]",14,378.4146974946769
29,2,"[735.1689638300827, -204.85627327125425, 5.124617498648145, 0.17697575061331, -0.9967004551232094, -0.07092957267136961]","[1881.6827949972483, -432.76594383145226, 1.0099890012842707, 0.17534625688587832, -0.09799712332641163, -0.015035620456825098]",1,378.4146974946769
29,3,"[1749.2690747621555, -449.66421198295507, 2.454807082482426, 0.08709619575753325, -0.07258040886180878, 0.0001571427440537146]","[1881.6827949972483, -432.76594383145226, 1.0099890012842707, 0.17534625688587832, -0.09799712332641163, -0.015035620456825098]",3,378.4146974946769
30,0,"[0, 0, 1, 0, 0, 0]","[1849.3213516581773, 89.12200836709964, 1.3207954616214364, 0.13281048622904792, -0.04572905659555076, 0.001069088636491991]",11,378.4146974946769
30,1,"[583.5206628010139, -39.835453272202415, 1.9448547861504741, 0.2518164673418514, 0.13714594843017514, -0.03187867743171505]","[1849.3213516581773, 89.12200836709964, 1.3207954616214364, 0.13281048622904792, -0.04572905659555076, 0.001069088636491991]",23,378.4146974946769
30,2,"[1459.5029131939123, 78.97835420800001, 2.0962018729058096, 0.23285331578878618, 0.36947954167874414, -0.03331417065139348]","[1849.3213516581773, 89.12200836709964, 1.3207954616214364, 0.13281048622904792, -0.04572905659555076, 0.001069088636491991]",10,378.4146974946769
31,0,"[0, 0, 1, 0, 0, 0]","[1810.6136277879727, -214.72491746976868, 1.5529055046114635, 0.1426346187678547, -0.011581642430934853, 0.0012685192891018593]",2,378.4146974946769
31,1,"[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596]","[1810.6136277879727, -214.72491746976868, 1.5529055046114635, 0.1426346187678547, -0.011581642430934853, 0.0012685192891018593]",2,378.4146974946769
31,2,"[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014]","[1810.6136277879727, -214.72491746976868, 1.5529055046114635, 0.1426346187678547, -0.011581642430934853, 0.0012685192891018593]",3,378.4146974946769
32,0,"[0, 0, 1, 0, 0, 0]","[1719.5645640260284, -61.36062531285929, 1.318393302503569, 0.1641326950536389, 0.004059631786313524, 0.00017242340528522663]",16,378.4146974946769
32,1,"[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335]","[1719.5645640260284, -61.36062531285929, 1.318393302503569, 0.1641326950536389, 0.004059631786313524, 0.00017242340528522663]",5,378.4146974946769
