,path,actions,distance,cost,mean_distance,end_message,time,sqrt(trajectory MSE),distance_to_target,mean_distance_in_trajectory,k_value
120,"[[ 0.          0.        ]
 [ 4.28731775 -1.25705393]
 [11.36502835 -2.91253808]
 [18.5571603  -3.25364891]
 [24.86033935 -3.16413356]
 [30.77841838 -3.65035445]
 [36.82334465 -4.65087124]
 [43.15253448 -5.71091623]
 [49.78196848 -6.73475758]
 [56.87955305 -7.75264537]
 [64.4702161  -8.69365247]
 [71.87507381 -9.25485381]
 [78.16317144 -9.24296046]]",[[0 0]],,0,,End,0.9945948123931885,1.286671847670845,0.8640969276944741,0.5558038038181959,0.10719707736197835
121,"[[  0.           0.        ]
 [  4.62604007  -1.93668371]
 [ 12.06365712  -7.9312944 ]
 [ 21.30880136 -17.64995981]
 [ 33.98372403 -28.69311684]
 [ 46.53648364 -34.74943142]
 [ 47.36372191 -34.88366398]]",[[0 0]],,0,,End,0.4473087787628174,0.47743339424072656,0.039878616570348795,0.5594177732376925,0.7356640053402397
122,"[[  0.           0.        ]
 [  5.86473931  -1.89924763]
 [ 13.86532464  -6.19345021]
 [ 24.41348757 -10.62330591]
 [ 36.32063384 -12.83121995]
 [ 44.3812388  -11.74099235]]",[[0 0]],,0,,End,0.3365964889526367,1.457995839502753,0.877316701793436,2.417936901994666,0.24478081142970665
123,"[[  0.           0.        ]
 [  4.92398083  -1.20506688]
 [ 12.16009899  -6.51269355]
 [ 21.81327475 -15.11744194]
 [ 34.07625698 -24.66139915]
 [ 49.2292038  -31.83748959]
 [ 57.76054534 -32.68470556]]",[[0 0]],,0,,End,0.46007776260375977,1.3622651499097524,0.27944584561418967,1.7737611852981876,0.5610275928825981
124,"[[  0.           0.        ]
 [  5.21350695  -1.45925948]
 [ 12.5982324   -7.12867716]
 [ 22.64738356 -15.90668747]
 [ 36.26780483 -24.29422849]
 [ 48.83865796 -27.20824625]
 [ 50.04865959 -26.86322326]]",[[0 0]],,0,,End,0.3839709758758545,0.6828151733369012,0.1448775931363225,0.891466118261592,0.5338473773923281
125,"[[ 0.00000000e+00  1.77635684e-15]
 [ 5.60944411e+00 -2.18257561e+00]
 [ 1.34753644e+01 -6.91907152e+00]
 [ 2.38252320e+01 -1.07991477e+01]
 [ 3.11360453e+01 -1.12229237e+01]]",[[0 0]],,0,,End,0.2623260021209717,0.5847783282262154,0.37178034259340326,0.799426736785838,0.3485074366633382
126,"[[  0.           0.        ]
 [  4.78513991  -1.65561863]
 [ 12.556258    -6.39743847]
 [ 23.64910926 -12.52894212]
 [ 36.65533304 -18.5981135 ]
 [ 50.25595493 -22.68059577]
 [ 62.04450683 -21.75056091]
 [ 63.66934952 -19.95960623]]",[[0 0]],,0,,End,0.5759832859039307,2.5486510951472052,0.12701593338620853,0.6316070812227585,0.31149352779929845
127,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.62280921e+00 -1.21473312e+00]
 [ 1.19157714e+01 -5.94830448e+00]
 [ 2.26284880e+01 -1.29775148e+01]
 [ 3.56801273e+01 -2.02857126e+01]
 [ 4.95084950e+01 -2.71740400e+01]
 [ 6.44884737e+01 -2.96523543e+01]
 [ 7.03035234e+01 -2.79693482e+01]]",[[0 0]],,0,,End,1.3635973930358887,1.1455398595219572,0.39447965283964886,1.0355785712448613,0.3922259827922114
128,"[[ 0.          0.        ]
 [ 4.28123731 -0.9677204 ]
 [11.46419355 -2.36674791]
 [18.65970618 -2.79695904]
 [24.77861293 -2.75277453]
 [30.58040317 -3.09686043]
 [36.67580514 -3.96840959]
 [43.42207014 -4.99493268]
 [50.30079407 -5.73681367]
 [56.31915646 -5.90512626]
 [60.55903667 -5.67726602]]",[[0 0]],,0,,End,1.3567249774932861,4.461841332778029,0.8505835063280426,0.3797808280514206,0.07970210200155076
129,"[[  0.           0.        ]
 [  4.47364877  -1.64184726]
 [ 12.29272415  -5.90351742]
 [ 23.34655147 -11.04837629]
 [ 35.8942385  -15.88787557]
 [ 48.4517289  -19.63014019]
 [ 60.54553773 -21.01793977]
 [ 69.51936475 -19.60746598]
 [ 71.14844029 -18.32339291]]",[[0 0]],,0,,End,0.6687250137329102,1.8417589895537207,0.054642548629230375,1.7565055126276852,0.2567695130165335
130,"[[  0.           0.        ]
 [  4.37021007  -1.38530095]
 [ 11.73503671  -3.62476795]
 [ 19.88638266  -4.82014763]
 [ 27.3289247   -5.05585885]
 [ 34.01529903  -5.44132862]
 [ 40.53441947  -6.3757252 ]
 [ 47.4012504   -7.56782974]
 [ 54.86416046  -8.82656961]
 [ 62.87041963  -9.9935866 ]
 [ 70.6826039  -10.7308094 ]
 [ 76.92412504 -10.8089158 ]
 [ 78.56612285 -10.68337156]]",[[0 0]],,0,,End,1.2387564182281494,5.540701822895049,0.49788992239444163,1.34008643343666,0.12964215702981619
131,"[[  0.           0.        ]
 [  6.11862519  -1.60358946]
 [ 14.04636107  -5.95997216]
 [ 24.86156409 -11.62020144]
 [ 37.50790628 -16.96380681]
 [ 50.58618095 -21.99386811]
 [ 63.33397793 -25.91065646]
 [ 75.61586621 -27.77542014]
 [ 86.01907441 -26.82128926]
 [ 88.84657786 -25.38483114]]",[[0 0]],,0,,End,0.8580849170684814,1.4258137089144531,0.03320033731541016,1.3428452286874895,0.28608903226172744
132,"[[ 0.          0.        ]
 [ 4.96254717 -1.06239886]
 [12.40848233 -2.92554811]
 [20.46438291 -4.27591519]
 [28.27027112 -4.98731334]
 [35.95735988 -5.54460283]
 [43.22338221 -5.96360925]
 [49.47501744 -5.95807889]
 [53.36360683 -5.6276636 ]
 [53.9623209  -5.36905761]]",[[0 0]],,0,,End,0.691723108291626,4.097314251767041,0.3766594048836652,1.1367597619525098,0.09251637292260088
133,"[[  0.           0.        ]
 [  4.82089406  -1.31245408]
 [ 12.00850807  -3.15998669]
 [ 19.42617658  -3.73679149]
 [ 26.16095875  -3.75601472]
 [ 32.51397186  -4.28050105]
 [ 38.93650657  -5.30371653]
 [ 45.52796998  -6.3824969 ]
 [ 52.28071826  -7.41794203]
 [ 59.38624496  -8.45106088]
 [ 67.01740945  -9.45485359]
 [ 74.72552185 -10.16816892]
 [ 81.12443214 -10.29736619]
 [ 82.42716807 -10.15353864]]",[[0 0]],,0,,End,3.5131075382232666,2.0812061823308783,0.6495198340539964,0.661701484851667,0.11530201785347113
134,"[[-3.55271368e-15  0.00000000e+00]
 [ 4.81692037e+00 -2.46105768e+00]
 [ 1.27823984e+01 -8.59395741e+00]
 [ 2.37131740e+01 -1.45778823e+01]
 [ 3.02688264e+01 -1.58836646e+01]]",[[0 0]],,0,,End,0.6350030899047852,0.39361456197380995,0.2401272294417394,0.28399677815627783,0.5168200813205948
135,"[[  0.           0.        ]
 [  5.80786629  -2.15108333]
 [ 13.83390932  -7.64713241]
 [ 25.02410914 -13.55215778]
 [ 37.17860953 -16.01744957]
 [ 40.49965599 -15.1360215 ]]",[[0 0]],,0,,End,1.0324046611785889,1.125685979972034,0.21184924856500012,0.41185983370073226,0.3685012102275062
136,"[[ 0.00000000e+00  3.55271368e-15]
 [ 5.23189189e+00 -1.45787761e+00]
 [ 1.26898335e+01 -6.81322321e+00]
 [ 2.30365099e+01 -1.47551118e+01]
 [ 3.64025019e+01 -2.25135139e+01]
 [ 5.08110248e+01 -2.59621049e+01]
 [ 5.52158371e+01 -2.51977461e+01]]",[[0 0]],,0,,End,0.8747439384460449,1.264502697937645,0.2715738400208736,0.998321565175824,0.45143157419505814
137,"[[ 0.          0.        ]
 [ 3.91699331 -1.27665946]
 [11.22490757 -3.19111635]
 [19.0887553  -4.08979714]
 [25.99926172 -4.24607584]
 [32.27426424 -4.62027281]
 [38.57360895 -5.53540193]
 [45.49229055 -6.70675931]
 [52.9043396  -7.78676008]
 [60.00621839 -8.38662121]
 [65.65258402 -8.38514043]
 [67.87780161 -8.18956382]]",[[0 0]],,0,,End,1.043792486190796,1.6236286534343431,0.6587540366936292,0.4482111317150848,0.11094657756023935
138,"[[  0.           0.        ]
 [  5.56629079  -1.92523673]
 [ 13.33292823  -7.85258463]
 [ 24.23500372 -15.61848129]
 [ 38.03453616 -20.94535221]
 [ 45.0211764  -20.9677654 ]]",[[0 0]],,0,,End,0.42398643493652344,1.0432780460584583,0.4014876578190644,0.5121833204720048,0.4568134240061456
139,"[[-3.55271368e-15  3.55271368e-15]
 [ 3.72286915e+00 -2.34438633e+00]
 [ 1.13926816e+01 -9.35926065e+00]
 [ 2.24389389e+01 -1.86075960e+01]
 [ 3.08470096e+01 -2.29255777e+01]]",[[0 0]],,0,,End,0.26480960845947266,0.8371003341722475,0.08940837725305148,1.6947280390116795,0.740304153644594
140,"[[  0.           0.        ]
 [  5.01707681  -1.70398008]
 [ 12.97362932  -5.39168403]
 [ 23.27693791  -9.31616525]
 [ 34.6117289  -12.24611933]
 [ 45.58908061 -13.1409755 ]
 [ 53.27776882 -11.87978056]
 [ 54.57892394 -10.88238064]]",[[0 0]],,0,,End,0.4990966320037842,2.289195555649805,0.1708609841473869,1.3359264035667473,0.19625743566224627
141,"[[  0.           0.        ]
 [  5.4669941   -1.25180544]
 [ 13.11473576  -6.00949855]
 [ 23.95182003 -12.87215943]
 [ 37.10039    -19.59934852]
 [ 51.08139821 -26.58937702]
 [ 65.108156   -33.06667009]
 [ 80.00943118 -35.60655017]
 [ 88.04484178 -33.26620278]]",[[0 0]],,0,,End,0.6986236572265625,0.8996575181072969,0.6623888628057032,0.9434368584045029,0.3703091885409506
142,"[[  0.           0.        ]
 [  4.01441465  -1.98876226]
 [ 11.41932791  -8.45090207]
 [ 21.33671771 -18.84843479]
 [ 34.51899123 -28.75955116]
 [ 39.32152978 -31.15254235]]",[[0 0]],,0,,End,0.5393366813659668,0.4334587179786214,0.09384508628783056,0.6517354516412307,0.7898649274111326
143,"[[  0.           0.        ]
 [  4.65235802  -1.26219942]
 [ 11.98558393  -6.00973785]
 [ 22.72933265 -12.98949748]
 [ 35.79890081 -20.24202781]
 [ 49.67838276 -26.89300634]
 [ 64.40992524 -28.83744882]
 [ 69.33072335 -27.1128992 ]]",[[0 0]],,0,,End,0.5664844512939453,0.6198258857396286,0.3387406328431046,0.6940164387201873,0.3861802859375057
144,"[[  0.           0.        ]
 [  4.22203852  -1.6207043 ]
 [ 12.05885629  -5.25907112]
 [ 22.50205013  -9.08954412]
 [ 33.76693734 -12.01391451]
 [ 44.79388385 -13.87887207]
 [ 54.68103235 -14.81957956]
 [ 62.83794883 -14.8238889 ]
 [ 68.11278069 -14.28564789]
 [ 69.37813719 -14.05220773]]",[[0 0]],,0,,End,1.042799711227417,8.759257127820593,0.1341883306392929,4.138400514995493,0.20061102760861518
145,"[[  0.           0.        ]
 [  5.38416101  -2.30246345]
 [ 13.36971348  -8.39307421]
 [ 24.69811208 -14.94834914]
 [ 34.91516577 -17.18766901]
 [ 35.56284543 -16.68775399]]",[[0 0]],,0,,End,0.5600104331970215,0.7110925386677555,0.025427155321723186,0.44245817364766166,0.468531880160776
146,"[[  0.           0.        ]
 [  2.76047303  -2.79545847]
 [ 10.26549564  -9.74511549]
 [ 20.22050491 -20.80801402]
 [ 32.28966859 -31.60014624]
 [ 34.07572391 -33.78221241]]",[[0 0]],,0,,End,0.4326646327972412,1.231099620598944,0.025020253071821586,2.683895633285447,0.9921207472360277
147,"[[  0.           0.        ]
 [  6.32623913  -1.67752314]
 [ 14.38254676  -5.86256267]
 [ 25.05755071 -10.93444705]
 [ 37.08036122 -15.36449695]
 [ 49.45182373 -18.88565835]
 [ 61.32679755 -21.17364429]
 [ 71.72833871 -22.44082292]
 [ 80.81021565 -22.73132791]
 [ 87.32138542 -22.41737129]
 [ 89.38301955 -22.39657692]]",[[0 0]],,0,,End,0.7800540924072266,1.8873776975997385,0.1665315693064909,0.9056011851652659,0.25243171027338135
148,"[[  0.           0.        ]
 [  4.75030827  -1.08100812]
 [ 11.92210638  -6.16342992]
 [ 21.91024669 -14.27169984]
 [ 34.17449046 -23.15920608]
 [ 48.68197231 -31.13305237]
 [ 62.42018319 -33.25668368]
 [ 63.8702773  -32.84290645]]",[[0 0]],,0,,End,0.41193675994873047,1.5947577903713968,0.19288954881900672,1.8077136892635097,0.5111926592878487
149,"[[ 0.00000000e+00  4.44089210e-16]
 [ 6.60656551e+00 -8.58387878e-01]
 [ 1.38502219e+01 -2.80996825e+00]
 [ 2.20713597e+01 -4.55505466e+00]
 [ 3.08196362e+01 -5.03042943e+00]
 [ 3.70210404e+01 -4.25659045e+00]
 [ 3.83373084e+01 -3.73754443e+00]]",[[0 0]],,0,,End,0.39893269538879395,1.101153916504334,0.14348214116441632,1.6702075053612986,0.09374842525465549
150,"[[ 0.00000000e+00  1.77635684e-15]
 [ 4.32523367e+00 -1.62459716e+00]
 [ 1.21628220e+01 -5.44507737e+00]
 [ 2.28028943e+01 -9.63133791e+00]
 [ 3.44340361e+01 -1.29964878e+01]
 [ 4.59346361e+01 -1.52532365e+01]
 [ 5.63659462e+01 -1.64326331e+01]
 [ 6.50846992e+01 -1.65362115e+01]
 [ 7.09137314e+01 -1.59383846e+01]
 [ 7.24751047e+01 -1.56590561e+01]]",[[0 0]],,0,,End,0.5860269069671631,1.6160612427169243,0.07306609113152152,1.5980762003883981,0.21505301789056167
151,"[[  0.           0.        ]
 [  5.0034155   -1.17455098]
 [ 12.45616486  -5.90822022]
 [ 23.26931709 -12.83822546]
 [ 36.46198203 -19.73834142]
 [ 50.24529152 -26.92478668]
 [ 64.49559102 -33.24899981]
 [ 79.28520255 -34.55117548]
 [ 84.19040927 -32.45622183]]",[[0 0]],,0,,End,0.5925047397613525,1.4355937743473206,0.310241789064337,1.2682017367992628,0.381824727080589
152,"[[  0.           0.        ]
 [  3.74572951  -2.10644246]
 [ 11.16481493  -8.70381813]
 [ 21.1825953  -19.27256478]
 [ 34.07560568 -29.09878478]
 [ 37.62289172 -31.13175344]]",[[0 0]],,0,,End,0.3884763717651367,0.5265567020807078,0.049862623664310705,0.8497863512775133,0.8261430578643991
153,"[[  0.           0.        ]
 [  4.62399317  -1.11941404]
 [ 11.89393684  -5.81058977]
 [ 22.64414243 -12.80921309]
 [ 35.78690184 -19.94716326]
 [ 49.36857882 -27.29598793]
 [ 64.21846865 -32.61797226]
 [ 76.72917786 -31.94555077]
 [ 77.918754   -30.80273584]]",[[0 0]],,0,,End,0.85123610496521,2.0613020901218166,0.13918660870053604,1.85351291863782,0.3935323353694097
154,"[[  0.           0.        ]
 [  4.81829046  -1.39770987]
 [ 12.27563854  -6.28122205]
 [ 23.03340406 -13.29151723]
 [ 36.12849827 -20.51334228]
 [ 50.38695586 -26.11312979]
 [ 63.10623994 -26.09564899]
 [ 64.69557687 -24.83717092]]",[[0 0]],,0,,End,0.6261196136474609,1.3701940211490333,0.16862035510436665,1.4118578878603083,0.3813019646456772
155,"[[  0.           0.        ]
 [  4.85311676  -1.10637738]
 [ 12.05238606  -6.18864106]
 [ 22.07100227 -14.28830862]
 [ 34.57722617 -23.02556283]
 [ 49.49273954 -30.03789566]
 [ 61.52014879 -30.9655462 ]]",[[0 0]],,0,,End,0.6981642246246338,1.2942951899601767,0.5323024958653026,1.6787551005595551,0.4946874203280586
156,"[[  0.           0.        ]
 [  2.55510872  -2.49076609]
 [ 10.00697872  -9.58829961]
 [ 20.43805972 -20.64235232]
 [ 31.25337538 -29.35199177]]",[[0 0]],,0,,End,0.49373626708984375,1.3453094644705095,0.8052887290465903,2.796060854873127,0.964928751834315
157,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.97694839e+00 -1.27987289e+00]
 [ 1.22441080e+01 -6.73462689e+00]
 [ 2.18238284e+01 -1.56166975e+01]
 [ 3.44004920e+01 -2.53240236e+01]
 [ 4.93231171e+01 -3.14541008e+01]
 [ 5.42285895e+01 -3.17296843e+01]]",[[0 0]],,0,,End,0.7785813808441162,1.1310403048400806,0.1852340139677354,1.5336008943172337,0.5816940952444994
158,"[[  0.           0.        ]
 [  5.82371528  -2.18721768]
 [ 13.84950196  -7.40449512]
 [ 24.90050945 -12.46463205]
 [ 35.37571649 -13.85575272]
 [ 36.93167536 -13.08264033]]",[[0 0]],,0,,End,0.4443676471710205,1.086761599124814,0.08291488244313369,0.8565291877969771,0.3519939271916057
159,"[[  0.           0.        ]
 [  5.09705663  -1.5329412 ]
 [ 12.48026575  -7.41237565]
 [ 22.50848026 -16.59542594]
 [ 36.28206794 -25.12174572]
 [ 46.92084679 -27.57608096]]",[[0 0]],,0,,End,1.0291574001312256,0.4517261825110278,0.3375390633618994,0.7451760603697146,0.5805211063900536
160,"[[ 0.00000000e+00  3.55271368e-15]
 [ 4.67650443e+00 -1.56021544e+00]
 [ 1.23316662e+01 -6.24179618e+00]
 [ 2.34111656e+01 -1.24676610e+01]
 [ 3.64851616e+01 -1.87941665e+01]
 [ 4.99939410e+01 -2.39264610e+01]
 [ 6.35016041e+01 -2.44062518e+01]
 [ 6.76095280e+01 -2.20803433e+01]]",[[0 0]],,0,,End,0.6019580364227295,1.0169805777817527,0.32538783904178464,0.6848396762774961,0.3217735147349904
161,"[[-3.55271368e-15 -8.88178420e-16]
 [ 6.02329261e+00 -1.82478395e+00]
 [ 1.36318425e+01 -5.48526812e+00]
 [ 2.32495180e+01 -8.25778083e+00]
 [ 3.05187765e+01 -8.37941355e+00]
 [ 3.12995459e+01 -7.94379065e+00]]",[[0 0]],,0,,End,0.43433046340942383,0.6885203577205214,0.019082052774105678,0.9610171753764167,0.2531892517212652
162,"[[ 0.          0.        ]
 [ 3.92774879 -1.22678791]
 [11.18888653 -3.00766729]
 [18.85132548 -3.73550216]
 [25.48150521 -3.79975664]
 [31.52135733 -4.15582466]
 [37.64764381 -5.06597024]
 [44.44257765 -6.22254016]
 [51.77868554 -7.29295849]
 [58.86725132 -7.9026041 ]
 [64.56818413 -7.9101103 ]
 [66.97300616 -7.69746576]]",[[0 0]],,0,,End,2.3042845726013184,3.0355028993098734,0.7017846555035782,0.6813204265631922,0.10445523511625229
163,"[[  0.           0.        ]
 [  4.94103879  -1.56485982]
 [ 12.57173719  -6.5197471 ]
 [ 23.46351215 -13.30130486]
 [ 36.61737997 -20.09376804]
 [ 50.85393145 -24.41880578]
 [ 61.88482728 -23.28901737]]",[[0 0]],,0,,End,0.7840003967285156,0.7570928558775997,1.1316798629188956,0.9468532440186332,0.3580415181218138
164,"[[  0.           0.        ]
 [  4.6243575   -1.30249205]
 [ 12.00342155  -5.94377284]
 [ 22.88056758 -12.61665099]
 [ 36.0513668  -19.48401085]
 [ 49.60653274 -26.13449715]
 [ 64.41460831 -29.30829924]
 [ 73.13524735 -27.32086254]]",[[0 0]],,0,,End,0.9222347736358643,0.6204252990524877,0.7777715330241389,0.887297468147387,0.3629315817642972
165,"[[  0.           0.        ]
 [  4.52092022  -1.76614022]
 [ 11.89843686  -7.86613263]
 [ 21.45300562 -17.80452275]
 [ 34.74488347 -28.20229955]
 [ 44.35613933 -32.23730069]]",[[0 0]],,0,,End,0.5659093856811523,0.543682057557083,0.14658112375850116,0.7768557258026806,0.7234786446833202
166,"[[  0.           0.        ]
 [  4.58288811  -1.63408714]
 [ 12.35667844  -6.1461807 ]
 [ 23.49744659 -11.85111212]
 [ 36.37591271 -17.49325103]
 [ 49.43649781 -21.91711928]
 [ 62.4082455  -22.59673701]
 [ 68.25785435 -20.18856903]]",[[0 0]],,0,,End,0.5780611038208008,1.2599608848353507,0.6012920350806935,0.395898726985898,0.28696004551715465
167,"[[  0.           0.        ]
 [  4.6169876   -1.09049858]
 [ 11.87905129  -5.82972203]
 [ 22.60871174 -12.92893084]
 [ 35.72505021 -20.17154241]
 [ 49.3246436  -27.66617519]
 [ 64.18707273 -33.30986798]
 [ 77.12512113 -32.94222098]
 [ 78.5578263  -31.80579664]]",[[0 0]],,0,,End,0.6723055839538574,5.774721192815147,0.15534411037704515,2.9327440746535087,0.40289369018138815
168,"[[ 0.00000000e+00 -8.88178420e-16]
 [ 5.93623005e+00 -1.20329363e+00]
 [ 1.35162679e+01 -3.60503745e+00]
 [ 2.22675428e+01 -5.84539198e+00]
 [ 3.16290287e+01 -7.04011472e+00]
 [ 4.02312629e+01 -6.80032035e+00]
 [ 4.52708993e+01 -5.81506098e+00]]",[[0 0]],,0,,End,0.507699728012085,2.2814067308871944,0.5250497848296626,0.6912266926458293,0.11685235504404179
169,"[[ 0.00000000e+00 -3.55271368e-15]
 [ 4.63772734e+00 -1.52984845e+00]
 [ 1.22596602e+01 -6.15711323e+00]
 [ 2.33414528e+01 -1.23394097e+01]
 [ 3.64313361e+01 -1.86418117e+01]
 [ 4.98171989e+01 -2.40854174e+01]
 [ 6.37393508e+01 -2.54069242e+01]
 [ 6.97698318e+01 -2.29328525e+01]]",[[0 0]],,0,,End,0.582003116607666,0.7042774333028909,0.5567699642306272,0.43717973152568224,0.3207128635250746
170,"[[  0.           0.        ]
 [  5.00932295  -2.35912497]
 [ 12.9491336   -8.74459021]
 [ 24.24520904 -15.79566095]
 [ 33.56705495 -18.17905621]]",[[0 0]],,0,,End,0.3502309322357178,0.6726428256238168,0.36108543303353774,0.29725912589924586,0.5308172194947026
171,"[[  0.           0.        ]
 [  4.60030132  -1.21464727]
 [ 11.90333099  -5.87736179]
 [ 22.69331246 -12.7396324 ]
 [ 35.82905571 -19.81228621]
 [ 49.43884553 -26.79343595]
 [ 64.45456147 -30.44746459]
 [ 73.6311831  -28.73518478]]",[[0 0]],,0,,End,0.596034049987793,0.7886025485804058,0.7550910463206798,1.0287368674519461,0.38000331595065673
172,"[[ 0.          0.        ]
 [ 6.01093322 -1.40036939]
 [13.70018773 -4.2193841 ]
 [22.90497191 -6.90007871]
 [32.90568105 -8.20383242]
 [41.28739922 -7.58438414]
 [43.99459542 -6.57798656]]",[[0 0]],,0,,End,0.514676570892334,1.036396018370664,0.2666401894565308,1.6817130781706977,0.14345731124412905
173,"[[  0.           0.        ]
 [  5.6443791   -2.25736114]
 [ 13.6700881   -7.94525538]
 [ 24.91706512 -13.76012194]
 [ 35.42871477 -15.57816715]
 [ 36.56149505 -14.93026865]]",[[0 0]],,0,,End,0.4174227714538574,0.9104213132871568,0.0559310201329666,1.0958697643105368,0.406830672954246
174,"[[  0.           0.        ]
 [  5.41296758  -1.6512006 ]
 [ 12.97641269  -7.35008088]
 [ 23.44063328 -15.53884278]
 [ 37.30569216 -22.63324311]
 [ 48.85261971 -24.17975025]
 [ 49.65263459 -23.65339317]]",[[0 0]],,0,,End,0.523930549621582,1.0269943706801794,0.15147022527158255,1.2126228683792801,0.47332680619078293
175,"[[  0.           0.        ]
 [  4.8297951   -1.37896833]
 [ 12.32595894  -5.8986528 ]
 [ 23.27827243 -12.19583186]
 [ 36.47749367 -18.53701096]
 [ 49.81654732 -24.89282943]
 [ 63.83407503 -29.416923  ]
 [ 76.78760142 -28.62200165]
 [ 79.04438245 -26.54344206]]",[[0 0]],,0,,End,1.0227611064910889,1.3380505277628052,0.10635772262944622,1.1227891498849902,0.33445873718695224
176,"[[  0.           0.        ]
 [  4.89180482  -1.15243104]
 [ 12.12653094  -6.21571558]
 [ 22.26730244 -14.17579402]
 [ 34.96610431 -22.63411846]
 [ 49.91292943 -29.08861685]
 [ 61.28446054 -29.55950095]]",[[0 0]],,0,,End,0.7544164657592773,0.9229626295369068,0.5719517789393692,1.2767600859485704,0.4729999890908967
177,"[[ 0.00000000e+00  1.77635684e-15]
 [ 4.26860521e+00 -1.64070878e+00]
 [ 1.21309832e+01 -5.39116039e+00]
 [ 2.27071114e+01 -9.44492076e+00]
 [ 3.42447560e+01 -1.26901811e+01]
 [ 4.55723537e+01 -1.47760213e+01]
 [ 5.57079447e+01 -1.55905951e+01]
 [ 6.36862168e+01 -1.51514437e+01]
 [ 6.78926374e+01 -1.43768556e+01]]",[[0 0]],,0,,End,0.754023551940918,11.144835264320898,0.26540285524403123,2.002475893662863,0.20784952885071448
178,"[[  0.           0.        ]
 [  4.504534    -1.08024415]
 [ 11.70097259  -6.09560897]
 [ 22.23547294 -13.71256058]
 [ 35.00784205 -21.74271907]
 [ 48.5071614  -30.05150113]
 [ 64.00913152 -35.80072717]
 [ 75.40597351 -35.50479912]]",[[0 0]],,0,,End,0.5975120067596436,0.9860994893878616,0.5790294310270948,1.1629872544700348,0.463169800282079
179,"[[-7.10542736e-15  0.00000000e+00]
 [ 5.11380245e+00 -1.29463669e+00]
 [ 1.24351897e+01 -6.60301505e+00]
 [ 2.24983857e+01 -1.48770125e+01]
 [ 3.55603286e+01 -2.33714496e+01]
 [ 5.04592268e+01 -2.80816923e+01]
 [ 5.60021653e+01 -2.77384268e+01]]",[[0 0]],,0,,End,0.532907247543335,1.2289111748269836,0.2780516485451359,1.7087675350333975,0.49034488189595915
180,"[[  0.           0.        ]
 [  4.99745002  -1.72533744]
 [ 12.8315707   -6.60471722]
 [ 23.875489   -12.84624071]
 [ 36.92280149 -18.78223144]
 [ 50.67230488 -21.73499275]
 [ 59.58609907 -19.90523836]]",[[0 0]],,0,,End,0.5115828514099121,0.8273313128550688,1.0181080175165216,1.2443050357189294,0.31697208969259566
181,"[[  0.           0.        ]
 [  4.6209454   -1.60021779]
 [ 12.3731217   -5.94533649]
 [ 23.45480862 -11.3762147 ]
 [ 36.21075591 -16.64597719]
 [ 49.00102588 -21.1505887 ]
 [ 61.69697064 -23.45313402]
 [ 72.31019237 -22.36352258]
 [ 74.86719037 -20.62853531]]",[[0 0]],,0,,End,0.7206995487213135,1.4686222130373354,0.10133936612256415,0.6810290290362255,0.2741814651307764
182,"[[  0.           0.        ]
 [  4.75203334  -2.43854558]
 [ 12.69719156  -8.84892692]
 [ 23.84033365 -15.62982993]
 [ 31.34845107 -17.54025827]]",[[0 0]],,0,,End,0.3379395008087158,0.5352284961329837,0.2694474071374248,0.4142263309699459,0.5509302779476493
183,"[[  0.           0.        ]
 [  4.9500397   -1.37464004]
 [ 12.30243733  -3.53346133]
 [ 20.21000716  -4.55816042]
 [ 27.50730085  -4.71702672]
 [ 34.21929134  -5.16489779]
 [ 40.84960469  -6.14893927]
 [ 47.66739701  -7.29296204]
 [ 54.79835655  -8.45150624]
 [ 62.43751288  -9.61235224]
 [ 70.50698282 -10.64133431]
 [ 78.08977249 -11.17338363]
 [ 83.14551649 -11.12253308]]",[[0 0]],,0,,End,1.031207799911499,2.8831565386115456,0.5765560175049482,0.4188855503546192,0.1268375915757931
184,"[[  0.           0.        ]
 [  5.65387536  -1.95535867]
 [ 13.54199692  -7.56035591]
 [ 24.52876048 -14.52707552]
 [ 38.19914788 -19.34092741]
 [ 47.22185192 -19.10613007]]",[[0 0]],,0,,End,0.41811585426330566,1.563125504364137,0.7204425511135613,1.3350674106802372,0.38934702412050515
185,"[[ 0.          0.        ]
 [ 6.52605038 -0.89264254]
 [13.82132435 -2.88428568]
 [22.0859606  -4.68745904]
 [30.94100914 -5.27668676]
 [37.67766342 -4.54263573]
 [39.45282006 -3.9187476 ]]",[[0 0]],,0,,End,0.6896448135375977,3.855294304364769,0.17912953904207204,1.108394608853826,0.09478709128273168
